"Sector","Article","Courses","Similarity"
"Accomodation and food service activities","[CITATION][C] Application of a business intelligence tool within the context of big data in a food industry companySmart ManufacturingPotential of New Digital Technologies and Big Data in the Food Industry","Enterprise Integration",0.785877406597137
"Human health and social work activities","Identifying child abuse through text mining and machine learning is related to work in the area of data exploration and supervised classification based  risk modeling
(PRM) tools coupled with data mining and machine-learning algorithms should  a linear prediction
model (45.2% sensitivity, 82.4% specificity) using administrative data from 716  
","Distributed information systems",0.838661968708038
"Human health and social work activities","A review of existing applications and techniques for narrative text analysis in electronic medical records ARC (Automated Retrieval Console): An algorithm based on an artificial intelligence program,
which  That result suggested that the major variety and contexts for the PHI in the social work notes
is more difficult to model  Data quality is an important barrier to NLP and text mining  
","Introduction to natural language processing",0.881980776786804
"Human health and social work activities","A review of existing applications and techniques for narrative text analysis in electronic medical records ARC (Automated Retrieval Console): An algorithm based on an artificial intelligence program,
which  That result suggested that the major variety and contexts for the PHI in the social work notes
is more difficult to model  Data quality is an important barrier to NLP and text mining  
","Data visualization",0.866838216781616
"Human health and social work activities","[BOOK][B] Handbook of Research Methods in Complexity Science: Theory and Applications in complexity science Emily S. Ihara is an Associate Professor of Social Work at George  on brain
dynamics and structure by analys- ing fMRI and EEG data and he is  His research includes
applications in Social and economic systems, business, artificial intelligence and robotics  
","Intelligent Agents and Multi-Agent Systems",0.782415747642517
"Human health and social work activities","[BOOK][B] The future of work in Australia: anticipating how new technologies will reshape labour markets, occupations and skill requirements He holds qualifications in political science, social policy, and social work  recent developments
in information and communication technology (ICT), computer-based technologies (CBT) andartificial intelligence (AI) have  Big data has helped to facilitate significant advances in AI  
","Biomedical Informatics",0.855551600456238
"Human health and social work activities","[HTML][HTML] Automated screening for Fragile X premutation carriers based on linguistic and cognitive computational phenotypes Building on prior approaches that analyze data among multiple genotypes and
multiple phenotypes 22 , we used statistical and machine-learning methods to develop
a feature selection module and a data-driven classifier (Fig  
","Bioinformatics",0.825613975524902
"Human health and social work activities","[HTML][HTML] Automated screening for Fragile X premutation carriers based on linguistic and cognitive computational phenotypes Building on prior approaches that analyze data among multiple genotypes and
multiple phenotypes 22 , we used statistical and machine-learning methods to develop
a feature selection module and a data-driven classifier (Fig  
","Bioinformatics",0.822307825088501
"Human health and social work activities","Web analytics enhancing Project Planning: the case of Digital Marketing campaigns: Qualitative study of structured Web analytics data in Project Management enable the process of trace and read virtual traffic, by learning how the user interacts  time and
date at which it occurred, and the characteristics of the machine from which  research on project
planning with Web mining, especially looking at Web analytics data: this combination  
","Distributed information systems",0.834307789802551
"Human health and social work activities","Web analytics enhancing Project Planning: the case of Digital Marketing campaigns: Qualitative study of structured Web analytics data in Project Management enable the process of trace and read virtual traffic, by learning how the user interacts  time and
date at which it occurred, and the characteristics of the machine from which  research on project
planning with Web mining, especially looking at Web analytics data: this combination  
","Data visualization",0.832185983657837
"Human health and social work activities","Health maintenance advisory technology for specific business sectors, eg utilities or tourism; G06Q50/10Services; G06Q50/22Socialwork  be passed to the query engine 72 as a confirmed result for machine learning algorithms
that  The user condition may be sensed by accessing such data from the server system, at  
","Bid Data Measuring Systems",0.784844696521759
"Human health and social work activities","Analysing large volumes of complex qualitative data-Reflections from a group of international experts Georgia Philip is a Research Fellow in the School of Social Work, at the University of East Anglia 
analysis?' In so doing, he considers the advantages and challenges of using Machine Learning
to assist with coding and help researchers handle large volumes of data in a  
","Intelligent Agents and Multi-Agent Systems",0.81759774684906
"Human health and social work activities","[BOOK][B] Scientific Reasoning and Argumentation: The Roles of Domain-specific and Domain-general Knowledge Library of Congress Cataloging-in-Publication Data Names: Fischer, Frank, 1942- editor  Christian
Ghanem, Theories and Methods of Social Work, Katholische Stiftungshochschule München
(KSH  for the limits of domain-generality based on work in machine learning and natural  
","Research Methodology",0.837987840175629
"Human health and social work activities","[PDF][PDF] The future of well-being in a tech-saturated world Dangers: Tiziana Dearing, a professor at the Boston College School of Social Work, said, People's
well  lives, technology companies will find new, invasive ways to exploit data generated on  As
we enter the Artificial Intelligence era we must examine and make transparent how  
","Fairness, Explainability, and Accountability for ML",0.808589100837708
"Human health and social work activities","[PDF][PDF] The future of well-being in a tech-saturated world Dangers: Tiziana Dearing, a professor at the Boston College School of Social Work, said, People's
well  lives, technology companies will find new, invasive ways to exploit data generated on  As
we enter the Artificial Intelligence era we must examine and make transparent how  
","Biomedical Informatics",0.789399862289429
"Human health and social work activities","Tracking and Controlling Inter-System Processing Events Using Event Tokens or tourism; G06Q50/10Services; G06Q50/22Health care, eg hospitals; Social work;  disclosure
relate to data processing, artificial intelligence, and using artificial intelligence-enabled data  event
token management computing platform 110 may receive adjudication data from a  
","Bid Data Measuring Systems",0.840578675270081
"Human health and social work activities","Tracking and Controlling Inter-System Processing Events Using Event Tokens or tourism; G06Q50/10Services; G06Q50/22Health care, eg hospitals; Social work;  disclosure
relate to data processing, artificial intelligence, and using artificial intelligence-enabled data  event
token management computing platform 110 may receive adjudication data from a  
","Data Analysis and Integration",0.816417157649994
"Human health and social work activities","[BOOK][B] Toward information justice: Technology, politics, and policy for data in higher education administration 31 2.2 Big Data in Higher Education  scientists and users to accept current data practices and
outcomes as natural or inevitable, and to make data use the  Even in manual technolo- gies, the
technique reduces the human to machine, carrying out tasks as if human practitioners  
","Data Analysis and Integration",0.830104172229767
"Human health and social work activities","[BOOK][B] Trends and Issues in Interdisciplinary Behavior and Social Science: Proceedings of the 5th International Congress on Interdisciplinary Behavior and Social  light on researches about depression, especially in the Malaysian context as there is a big lack
of  Besides, the systematic data collection and analysis method are suggested to be replicated
for other phenomenological studies  Journal of Social Work Practice, 13(2), 135145  
","Research Methodology",0.796232759952545
"Human health and social work activities","[BOOK][B] Trends and Issues in Interdisciplinary Behavior and Social Science: Proceedings of the 5th International Congress on Interdisciplinary Behavior and Social  light on researches about depression, especially in the Malaysian context as there is a big lack
of  Besides, the systematic data collection and analysis method are suggested to be replicated
for other phenomenological studies  Journal of Social Work Practice, 13(2), 135145  
","Fairness, Explainability, and Accountability for ML",0.794887542724609
"Human health and social work activities","Efficiency, Correctness, and the Authority of Automation: Technology in College Basic Writing Instruction 101 DATA ANALYSIS  Yet there also are moments of authentic possibility for broader learning
and understanding through the use of the automated system  Virtually all remedial English at
the college level could be handled by automation, with the machine as an impartial judge  
","Introduction to natural language processing",0.7948899269104
"Agriculture, forestry and fishing","A review on the practice of big data analysis in agriculture to the other research areas employing big data analysis, agriculture ranks at  stations, humans
as sensors, web-based data, GIS geospatial data, feeds from  web services, mobile applications,
statistical analysis, modeling, simulation, benchmarking, big data storage, message  
","Applied biostatistics",0.849672734737396
"Agriculture, forestry and fishing","IoT, big data science & analytics, cloud computing and mobile app based hybrid system for smart agriculture Aadhar linked agricultural information network can be easily conceptualized using mobile
communication and big data analytics operating on geo-spatial data already available with Ministry
of agriculture, ISRO, Survey of India to optimize resource availability, spread and  
","Enterprise Integration",0.858299314975739
"Agriculture, forestry and fishing","New trends in precision agriculture: a novel cloud-based system for enabling data storage and agricultural task planning and automationIt is well-known that information and communication technologies enable many tasks in the context of precision agriculture. In fact, more and more farmers and food and agriculture companies are using precision agriculture-based systems to enhance not only their products ","Biomedical Informatics",0.807395160198212
"Agriculture, forestry and fishing","Multi-sensor Data Fusion Algorithm of Wisdom Agriculture Based on Fusion SetIn wisdom agriculture, the advanced high-tech equipment is applied and human input is reduced to lower the operation and management costs and enhance agricultural management efficiency. In this thesis, a multi-sensor data fusion algorithm based on fusion ","Mathematical foundations of signal processing",0.804996967315674
"Agriculture, forestry and fishing","Multi-sensor Data Fusion Algorithm of Wisdom Agriculture Based on Fusion SetIn wisdom agriculture, the advanced high-tech equipment is applied and human input is reduced to lower the operation and management costs and enhance agricultural management efficiency. In this thesis, a multi-sensor data fusion algorithm based on fusion ","Optimization for Data Science",0.803340435028076
"Agriculture, forestry and fishing","Machine learning based data processing and latency reduction in the internet of things for agricultureThe Internet of Things is best stated as a network of things that have the ability to generate and share information between themselves and interact with the environment according to the percepts from this environment. This network between these devices and humans ","Enterprise Integration",0.805709719657898
"Agriculture, forestry and fishing","Artificial Intelligence on Remote Sensing Data for Precision Agriculture ApplicationsPrecision agriculture benefits greatly from information provided by high spatial resolution and high temporal frequency remotely sensed images. It requires effective methodologies and algorithms to exact information from the huge volume, dimension and variety of raw ","Mathematical foundations of signal processing",0.827752470970154
"Agriculture, forestry and fishing","Big-Data-Augmented Approach to Emerging Technologies Identification: Case of Agriculture and Food Sector and shortcomings of currently available studies on emerging technologies in agriculture and
food  The opportunities of the new big-data-augmented methodology are shown in comparison
to  with special attention to use of bigger volumes of data, machine learning and ontology  
","Biomedical Informatics",0.831446051597595
"Agriculture, forestry and fishing","[CITATION][C] Analysis of agriculture data using data mining techniques: application of big data in the food and agriculture sectors: an analysis of the current models and results of a novel approach using machine learning techniques with retail scanner data","Applied biostatistics",0.835446953773499
"Agriculture, forestry and fishing","[CITATION][C]  Agriculture Sectors: An Analysis of the Current Models and Results of a Novel Approach Using Machine Learning Techniques with Retail Scanner DataBig data analytics framework for agriculture","Optimization for Data Science",0.849004685878754
"Arts, entertainment and recreation","Computer art design based on artificial intelligenceThis article studies the design of computer art based on artificial intelligence in the digital media environment, and mainly discusses the re-creation of the classic animated images. By analyzing and summarizing the animated images, the components needed to form the ","Computer Vision",0.816683411598206
"Arts, entertainment and recreation","Computer art design based on artificial intelligenceThis article studies the design of computer art based on artificial intelligence in the digital media environment, and mainly discusses the re-creation of the classic animated images. By analyzing and summarizing the animated images, the components needed to form the ","Computer Vision",0.804366171360016
"Arts, entertainment and recreation","A System for Evolving Art Using Supervised Learning and Aesthetic AnalogiesAesthetic experience is an important aspect of creativity and our perception of the world around us. Analogy is a tool we use as part of the creative process to translate our perceptions into creative works of art. In this paper we present our research on the ","Natural Language Processing",0.809405922889709
"Arts, entertainment and recreation","[HTML][HTML] Beginnings of Artificial Intelligence in Medicine (AIM): Computational Artifice Assisting Scientific Inquiry and Clinical Artwith Reflections on Present AIM Background: The rise of biomedical expert heuristic knowledge-based approaches for computational modeling and problem solving, for scientific inquiry and medical decision-making, and for consultation in the 1970's led to a major change in the paradigm that ","Bioinformatics",0.786673545837402
"Arts, entertainment and recreation","[HTML][HTML] Beginnings of Artificial Intelligence in Medicine (AIM): Computational Artifice Assisting Scientific Inquiry and Clinical Artwith Reflections on Present AIM Background: The rise of biomedical expert heuristic knowledge-based approaches for computational modeling and problem solving, for scientific inquiry and medical decision-making, and for consultation in the 1970's led to a major change in the paradigm that ","Optimization for Data Science",0.786615133285522
"Arts, entertainment and recreation","[HTML][HTML] Beginnings of Artificial Intelligence in Medicine (AIM): Computational Artifice Assisting Scientific Inquiry and Clinical Artwith Reflections on Present AIM Background: The rise of biomedical expert heuristic knowledge-based approaches for computational modeling and problem solving, for scientific inquiry and medical decision-making, and for consultation in the 1970's led to a major change in the paradigm that ","Bioinformatics",0.785161674022675
"Arts, entertainment and recreation","Machine Learning in Supply Chain Planning--When Art & Science Converge.This article discusses the important AI subset of Machine Learning and its application to the area of supply chain planning and optimization. It defines machine learning and how it relates to other advanced analytic methods including AI; predictive, prescriptive and ","Optimization for Data Science",0.843226492404938
"Arts, entertainment and recreation","[PDF][PDF] AIA. Artificial intelligence for artWe observe the success of artificial neural networks in simulating human performance on a number of tasks: such as image recognition, natural language processing, etc. However, there are limits to state of-the-art AI that separate it from human-like intelligence. Humans ","Natural Language Processing",0.80121111869812
"Electricity, gas, steam and air conditioning supply","Big data analytics for discovering electricity consumption patterns in smart citiesNew technologies such as sensor networks have been incorporated into the management of buildings for organizations and cities. Sensor networks have led to an exponential increase in the volume of data available in recent years, which can be used to extract consumption ","Network Science",0.833787858486176
"Electricity, gas, steam and air conditioning supply","Machine learning methods for the analysis of data of an Electricity Distribution Network OperatorOnce every few decades an invention changes the landscape of some aspects of our life. Industrial revolutions improved our everyday lives whilst medical revolutions expanded our lifespans. In the path we're leading, most of sciences will be reduced to computer science ","Network Science",0.791549146175385
"Financial service activities, except insurance and pension funding","Machine learning in finance: A topic modeling approachWe provide a first comprehensive structuring of the literature applying machine learning to finance. We use a probabilistic topic modeling approach to make sense of this diverse body of research spanning across the disciplines of finance, economics, computer sciences, and ","Computational Intelligence Lab",0.836783766746521
"Financial service activities, except insurance and pension funding","Machine learning in finance: A topic modeling approachWe provide a first comprehensive structuring of the literature applying machine learning to finance. We use a probabilistic topic modeling approach to make sense of this diverse body of research spanning across the disciplines of finance, economics, computer sciences, and ","Advanced Topics in Machine Learning",0.832185089588165
"Financial service activities, except insurance and pension funding","Expert Systems in Finance: Smart Financial Applications in Big Data EnvironmentsThroughout the industry, financial institutions seek to eliminate cumbersome authentication methods, such as PINs, passwords, and security questions, as these antiquated tactics prove increasingly weak. Thus, many organizations now aim to implement emerging ","Information Security",0.794683456420898
"Financial service activities, except insurance and pension funding","Machine learning for quantitative finance: fast derivative pricing, hedging and fittingIn this paper, we show how we can deploy machine learning techniques in the context of traditional quant problems. We illustrate that for many classical problems, we can arrive at speed-ups of several orders of magnitude by deploying machine learning techniques based ","Machine learning",0.824619829654694
"Financial service activities, except insurance and pension funding","Machine learning for quantitative finance: fast derivative pricing, hedging and fittingIn this paper, we show how we can deploy machine learning techniques in the context of traditional quant problems. We illustrate that for many classical problems, we can arrive at speed-ups of several orders of magnitude by deploying machine learning techniques based ","Artificial Intelligence for Robotics",0.820502936840057
"Financial service activities, except insurance and pension funding","[PDF][PDF] Machine Learning Projection Methods for Macro-Finance ModelsThis paper develops a global solution method to solve large state space macro-finance models using machine learning. Our new method, an artificial neural network expectation algorithm, is not only considerably faster but also as precise and more scalable than the ","Machine learning",0.840731561183929
"Financial service activities, except insurance and pension funding","Application of information systems aimed at big data use in the sphere of state finance management: Concept schemeThe article is devoted to the application of big data technologies in public administration, in particular, in public financial management. The paper outlines the basic principles of effective public financial management and describes the development trends of state ","Information Security",0.808100283145905
"Financial service activities, except insurance and pension funding","Research on the Core Competence and Training System of Computer Speciality for Big Data Processing in Colleges and Universities of Finance and EconomicsIn big data era, the computer professionals should be equipped with the ability of big data processing and analysis. And multi-disciplinary collaborative innovation and interdisciplinary cross-learning ability is becoming more and more important. According to ","Hardware Architectures for Machine Learning",0.829664051532745
"Financial service activities, except insurance and pension funding","Essays on machine learning for economics and financeEconometrics and machine learning are quite close and related concepts. Nowadays, it is always more important to extract value from raw data, and distilling actionable insights from quantitative values as well as qualitative features. In order to deal with these topics, the first ","Advanced Topics in Machine Learning",0.833889484405518
"Financial service activities, except insurance and pension funding","Using Robotic Process Automation in Finance organizations: Case studySoftware robotics has emerged as a new technological development over the last few years, offering a lot of potential for optimizing and improving processes. Software robotics offers a new tool also for finance organizations, where there are still number of manual tasks being ","Computational Intelligence Lab",0.814476013183594
"Financial service activities, except insurance and pension funding","Machine learning with applications to financeThe impact of data driven, machine learning technologies across a wide variety of fields is undeniable. The financial industry, which relies heavily on predictive modeling being no exception. In this work we summarize two widely used machine learning models: support ","Hardware Architectures for Machine Learning",0.856674611568451
"Financial service activities, except insurance and pension funding","Machine learning with applications to financeThe impact of data driven, machine learning technologies across a wide variety of fields is undeniable. The financial industry, which relies heavily on predictive modeling being no exception. In this work we summarize two widely used machine learning models: support ","Artificial Intelligence for Robotics",0.85019439458847
"Public administration and defence, compulsory social security","To do more, better, faster and more cheaply: Using big data in public administrationBig data have become a game-changer for modern public administration in those areas in which they are used. Although their application is still limited in the public sector, their use develops dynamically in areas where they bring tangible results in terms of efficiency and ","Model Driven Engineering",0.798747837543488
"Public administration and defence, compulsory social security","Machine learning for public administration research, with application to organizational reputationAbstract Machine learning methods have gained a great deal of popularity in recent years among public administration scholars and practitioners. These techniques open the door to the analysis of text, image and other types of data that allow us to test foundational theories ","Deep Learning",0.8564173579216
"Public administration and defence, compulsory social security","A Study on Conversational Public Administration Service of the Chatbot Based on Artificial IntelligenceArtificial intelligence-based services are expanding into a new industrial revolution. There is artificial intelligence technology applied in real life due to the development of big data and deep learning related technology. And data analysis and intelligent assistant services that ","Artificial Intelligence and Data Science",0.836762070655823
"Public administration and defence, compulsory social security","Digital and Intelligent Public Administration: transformations in the era of artificial intelligenceThis article addresses the impact of the digital era and it specifically refers to information and communication technologies (ICT) in Public Administration. It is based on the international approach and underscores the importance of incorporating new technologies established by ","Web Science",0.794245541095734
"Public administration and defence, compulsory social security","This paper describes a model of digital governance that reproduces within the system essential features of public administration while establishing logic for their utilization. The ultimate goal is to be able to confine all participants to their respective roles and Administration by Algorithm? Public Management Meets Public Sector Machine Learning","Model Driven Engineering",0.822551250457764
"Public administration and defence, compulsory social security","Bridging machine learning and cryptography in defence against adversarial attacksIn the last decade, deep learning algorithms have become very popular thanks to the achieved performance in many machine learning and computer vision tasks. However, most of the deep learning architectures are vulnerable to so called adversarial examples. This ","Deep Learning",0.852133274078369
"Public administration and defence, compulsory social security","Facilitation of Trust in Automation: A Qualitative Study of Behaviour and Attitudes Towards Emerging Technology in Military CultureThe research in this field is limited due to the inherent technological limitations of existing systems, of which has saturated the literature at this point (Barnes, et al., 2014). The core of existing research centres along assessment of emerging and novel interfaces for the pursuit ","Evolutionary Computation",0.823480188846588
"Public administration and defence, compulsory social security","Facilitation of Trust in Automation: A Qualitative Study of Behaviour and Attitudes Towards Emerging Technology in Military CultureThe research in this field is limited due to the inherent technological limitations of existing systems, of which has saturated the literature at this point (Barnes, et al., 2014). The core of existing research centres along assessment of emerging and novel interfaces for the pursuit ","Web Science",0.802541077136993
"Public administration and defence, compulsory social security","Research on Military Logistics based on Big DataThis document gives formatting instructions for authors preparing papers for publication. With the arrival of the era of big data, the mature use of cloud computing and data mining technology, the big data mode have been widely applied in logistics. For military logistics, a ","Artificial Intelligence and Data Science",0.803710341453552
"Public administration and defence, compulsory social security","[PDF][PDF] Developments in Artificial IntelligenceOpportunities and Challenges for Military Modeling and SimulationOne of the principal themes the NATO Science and Technology Organization (STO) is fostering in 2017 is"" Military Decision Making using the tools of Big Data and Artificial Intelligence (AI)"". Simulation might play a significant role to play in these developments as it ","Decision Support Models",0.800627470016479
"Public administration and defence, compulsory social security","Are We Flooding Pilots with Data?Effects of Situational Awareness Automation Support Concepts on Decision-Making in Modern Military Air OperationsWithin highly dynamic situations, the amount of relevant information that a pilot needs to process to make an informed decision can be substantial. With an ever increasing amount of data available to the pilot there is a real risk that not all relevant data can be taken into ","Decision Support Models",0.817302644252777
"Public administration and defence, compulsory social security","Article deals with a set of problems linked to a Engineer Force Protection Provision algorithm design and evaluation of input factors series. This algorithm is generally compatible with The NATO Force Protection Process Model adjusting it to a part of engineer forces' decision Intrusion Detection of Data Platform Based on Extreme Learning Machine in Civil and Military Integration","Evolutionary Computation",0.827052593231201
"Water supply, sewerage, waste management and remediation activities","Machine learning in coupled wildfire-water supply risk assessment: Data science toolkitThe frontier of wildfire-related risk assessment is moving into data science territory, and with good reason. Computational statistics, built on a foundation of high resolution remote sensing data, ground data, and theory, forms the basis of powerful risk assessment tools ","Artificial Intelligence and Data Science",0.844752490520477
"Water supply, sewerage, waste management and remediation activities","Machine learning in coupled wildfire-water supply risk assessment: Data science toolkitThe frontier of wildfire-related risk assessment is moving into data science territory, and with good reason. Computational statistics, built on a foundation of high resolution remote sensing data, ground data, and theory, forms the basis of powerful risk assessment tools ","Data Analystics for Smart Grids",0.838845729827881
"Water supply, sewerage, waste management and remediation activities","Preparing for the Use of Big Data in Denmark's Waste Management SectorThis project explored the challenges and opportunities associated with prospective implementations of big data analytics in Denmark's waste industry. We found that while some waste management companies collect detailed data, they do not use or share their ","Data Analystics for Smart Grids",0.792309045791626
"Water supply, sewerage, waste management and remediation activities","A framework of developing a big data platform for construction waste management: a Hong Kong studyBig data has shown great potentials in improving management discretion in many areas. The applications of big data in areas such as finance, computer science, health care and medical science have made continued success. Despite of big data's potentials, its ","Information Retrieval",0.801931381225586
"Water supply, sewerage, waste management and remediation activities","Remediation, convergence, and big data: Conceptual limits of cross-platform social mediaThe era of multiplatform media and big data provide new opportunities to reconsider data access by media companies. Outlined here is the discussion surrounding data access from media institutional logic and user-centric perspectives in the contexts of digitalization and ","Information Retrieval",0.815456092357635
"Water supply, sewerage, waste management and remediation activities","Apparatus and method of leveraging semi-supervised machine learning principals to perform root cause analysis and derivation for remediation of issues in a Embodiments of the innovation relate to a host device having a memory and a processor, the host device configured to determine an anomaly associated with an attribute of a computer environment resource of the computer infrastructure. The host device is configured ","Bid Data Measuring Systems",0.834664523601532
"Water supply, sewerage, waste management and remediation activities","Apparatus and method of leveraging semi-supervised machine learning principals to perform root cause analysis and derivation for remediation of issues in a Embodiments of the innovation relate to a host device having a memory and a processor, the host device configured to determine an anomaly associated with an attribute of a computer environment resource of the computer infrastructure. The host device is configured ","Machine Perception",0.814440250396729
"Water supply, sewerage, waste management and remediation activities","Apparatus and method of leveraging semi-supervised machine learning principals to perform root cause analysis and derivation for remediation of issues in a Embodiments of the innovation relate to a host device having a memory and a processor, the host device configured to determine an anomaly associated with an attribute of a computer environment resource of the computer infrastructure. The host device is configured ","Machine Learning",0.808839619159698
"Water supply, sewerage, waste management and remediation activities","Apparatus and method of adjusting a sensitivity buffer of semi-supervised machine learning principals for remediation of issues in a computer environmentIn a host device, a method for performing an anomaly analysis of a computer environment includes applying a learned behavior function to a data training set and to a set of data elements received from at least one computer environment resource to define at least one ","Machine Learning",0.859796464443207
"Water supply, sewerage, waste management and remediation activities","Apparatus and method of adjusting a sensitivity buffer of semi-supervised machine learning principals for remediation of issues in a computer environmentIn a host device, a method for performing an anomaly analysis of a computer environment includes applying a learned behavior function to a data training set and to a set of data elements received from at least one computer environment resource to define at least one ","Bid Data Measuring Systems",0.856519341468811
"Water supply, sewerage, waste management and remediation activities","Apparatus and method of adjusting a sensitivity buffer of semi-supervised machine learning principals for remediation of issues in a computer environmentIn a host device, a method for performing an anomaly analysis of a computer environment includes applying a learned behavior function to a data training set and to a set of data elements received from at least one computer environment resource to define at least one ","Machine Perception",0.853496491909027
"Water supply, sewerage, waste management and remediation activities","Apparatus and method of adjusting a sensitivity buffer of semi-supervised machine learning principals for remediation of issues in a computer environmentIn a host device, a method for performing an anomaly analysis of a computer environment includes applying a learned behavior function to a data training set and to a set of data elements received from at least one computer environment resource to define at least one ","Artificial Intelligence and Data Science",0.844813942909241
"Real estate activities","Automation of the technical due diligence with artificial intelligence in the real estate industryOver the real estate lifecycle numerous documents and data are generated. The majority of building-related data is collected in day-to-day operations, such as maintenance protocols, contracts or energy consumptions. Previous successes in the classification already help to ","Data Analystics for Smart Grids",0.821671426296234
"Real estate activities","Real estate bubble prediction based on big dataDisclosed herein are a computer apparatus, non-transitory computer readable medium, and method for predicting real estate bubbles based on big data analysis. Historical variable data associated with real estate assets are obtained from remote data sources. Portions of ","Risk, rare events and extremes",0.791414618492126
"Real estate activities","Real estate bubble prediction based on big dataDisclosed herein are a computer apparatus, non-transitory computer readable medium, and method for predicting real estate bubbles based on big data analysis. Historical variable data associated with real estate assets are obtained from remote data sources. Portions of ","Data Analystics for Smart Grids",0.784403920173645
"Real estate activities","Machine Learning Vs. Spatial Econometric Models: Modeling the Impact of Transportation Infrastructure on Real Estate PricesLinear regression with Ordinary Least Squares and spatial econometric models are statistical methods widely employed to measure the impact of transportation infrastructure locations on real estate prices. Efthymiou and Antoniou (1, 2, 3) developed different types of ","Risk, rare events and extremes",0.848327815532684
"Real estate activities","Machine Learning Vs. Spatial Econometric Models: Modeling the Impact of Transportation Infrastructure on Real Estate PricesLinear regression with Ordinary Least Squares and spatial econometric models are statistical methods widely employed to measure the impact of transportation infrastructure locations on real estate prices. Efthymiou and Antoniou (1, 2, 3) developed different types of ","Machine learning",0.829209983348846
"Real estate activities","A machine learning approach to big data regression analysis of real estate prices for inferential and predictive purposesThe hedonic price regressions have mainly been used for inference. In contrast, machine learning employed on big data has a great potential for prediction. To contribute to the integration of these two strategies, this article proposes a machine learning approach to the ","Machine learning",0.86793464422226
"Real estate activities","A machine learning approach to big data regression analysis of real estate prices for inferential and predictive purposesThe hedonic price regressions have mainly been used for inference. In contrast, machine learning employed on big data has a great potential for prediction. To contribute to the integration of these two strategies, this article proposes a machine learning approach to the ","DD2437 Artificial Neural Networks and Deep Architectures",0.854984939098358
"Real estate activities","Comparing three machine learning algorithms in the task of appraising commercial real estateIn a unique opportunity to examine rare appraisal data from the commercial real estate sector, the accuracy of three machine learning algorithms is compared in the task of appraising commercial real estate. The algorithms; random forests, support vector ","DD2437 Artificial Neural Networks and Deep Architectures",0.802764296531677
"Legal and accounting activities","[PDF][PDF] Bankruptcy risk prediction models based on artificial neural networks As part of the Artificial Intelligence, the neural networks are systems that use approximation
methods based  31 December 2015 in Romania there were a number of 773781 active legal
entities  978-0-9742114-1-1. Walczak, S.(2001)An empirical analysis of data requirements for  
","A Network Tour of Data Science",0.831792891025543
"Legal and accounting activities","[PDF][PDF] Bankruptcy risk prediction models based on artificial neural networks As part of the Artificial Intelligence, the neural networks are systems that use approximation
methods based  31 December 2015 in Romania there were a number of 773781 active legal
entities  978-0-9742114-1-1. Walczak, S.(2001)An empirical analysis of data requirements for  
","Network Science",0.82765519618988
"Legal and accounting activities","Influence of Artificial Intelligence on Activities and Competitiveness of an Organization view and edit this information), but also about the compliance with legal regulations (eg  Within
this group 85% of managers believe in the potential of artificial intelligence, 25% implement it 
The category of solutions integrating data from various sources (eg Twillio) and platforms  
","Information security and privacy",0.812998831272125
"Legal and accounting activities","Big data in accounting Ernst &Young Limited (EY) is the third case study. Its scope of accounting activities includes:
advisory, assurance and tax services and as a result it demonstrates great scientific interest  BigData can be very  visual data analytics (Gepp et. al, 2018). Another suggestion is meta  
","Lab in data science",0.799083232879639
"Legal and accounting activities","Big data in accounting Ernst &Young Limited (EY) is the third case study. Its scope of accounting activities includes:
advisory, assurance and tax services and as a result it demonstrates great scientific interest  BigData can be very  visual data analytics (Gepp et. al, 2018). Another suggestion is meta  
","Data visualization",0.796548128128052
"Legal and accounting activities","Bits and bolts Real estate 68 Low Low Legal and accounting activities, etc  online renting of data or computing
capacities), as well as back and front office integration systems such as customer relationship
management (CRM), and enterprise resource planning (ERP) software. Page 14  
","Data Administration in Information Systems",0.79371589422226
"Legal and accounting activities","Semantic Technologies for Business Decision Support processed and incorporated into the company structure, with the support of linguistic rules on
the intelligence phase  development, as it takes advantage of other disciplines as MachineLearning, Artificial Intelligence and Cognitive Science  It relies on data stored in a database  
","Introduction to natural language processing",0.829474091529846
"Legal and accounting activities","Semantic Technologies for Business Decision Support processed and incorporated into the company structure, with the support of linguistic rules on
the intelligence phase  development, as it takes advantage of other disciplines as MachineLearning, Artificial Intelligence and Cognitive Science  It relies on data stored in a database  
","Bioinformatics",0.821761965751648
"Legal and accounting activities","What role for social sciences in innovation? related fields (including computer science, information systems, software engineering and artificialintelligence) are found  Availability of comprehensive, long-term and internationally comparabledata allows for  cite NPL; citations are frequently given by examiners or by patent  
","Intelligent Agents and Multi-Agent Systems",0.809990406036377
"Legal and accounting activities","What role for social sciences in innovation? related fields (including computer science, information systems, software engineering and artificialintelligence) are found  Availability of comprehensive, long-term and internationally comparabledata allows for  cite NPL; citations are frequently given by examiners or by patent  
","Web Science",0.809442043304443
"Legal and accounting activities","Adapting business framework conditions to deal with disruptive technologies in Denmark Participation in life-long learning is high but decreasing  Second, the ability to combine new
advanced technologies (such as sensors, advanced robotics and 3D printing), new processes
(such as data-driven production and artificial intelligence) and new business models  
","Computational Intelligence Lab",0.810657560825348
